cluster,app,keyword,popularity,competitiveness,num_apps,rank,importance
bricolage-diy,Lowes,Home:,62,73,246,10,12.61
bricolage-diy,Lowes,ways,60,98,248,185,6.07
bricolage-diy,Lowes,kohls,60,97,214,35,8.51
bricolage-diy,Lowes,sams,60,100,249,145,6.34
bricolage-diy,Lowes,tractor supply,60,75,250,5,16.05
bricolage-diy,Lowes,five below,60,88,250,133,6.44
bricolage-diy,Lowes,ace hardware,59,,93,4,17.57
bricolage-diy,Lowes,ourday,59,90,198,12,11.29
bricolage-diy,Lowes,sams club,58,97,248,21,9.39
bricolage-diy,Lowes,khols,57,89,184,31,8.33
bricolage-diy,Lowes,synchrony credit card,57,79,249,207,5.66
bricolage-diy,Lowes,menards,57,,62,4,16.97
bricolage-diy,Lowes,bread financial,57,86,250,89,6.60
bricolage-diy,Lowes,my walmart app,56,97,247,222,5.49
bricolage-diy,Lowes,shopmy,55,98,250,58,6.95
bricolage-diy,Lowes,apple developer,53,90,248,232,5.16
bricolage-diy,Lowes,bestbuy,53,97,248,20,8.69
bricolage-diy,Lowes,the home depot,53,85,248,2,24.32
bricolage-diy,Lowes,bild,53,97,236,133,5.69
bricolage-diy,Lowes,mypay,53,85,249,223,5.20
bricolage-diy,Lowes,wat,53,96,248,45,7.09
bricolage-diy,Lowes,pingo,53,98,248,111,5.88
bricolage-diy,Lowes,bed bath and beyond,52,77,234,12,9.95
bricolage-diy,Lowes,rent a center,52,74,250,90,6.01
bricolage-diy,Lowes,synchrony,52,90,202,14,9.47
bricolage-diy,Lowes,apple configurator,51,91,248,109,5.68
bricolage-diy,Lowes,the,51,100,248,75,6.11
bricolage-diy,Lowes,ashley furniture,51,57,247,17,8.76
bricolage-diy,Lowes,ace,51,68,248,133,5.47
bricolage-diy,Lowes,faire,51,80,250,229,4.98
bricolage-diy,Lowes,lowes foods,51,82,248,3,17.78
bricolage-diy,Lowes,sherwin williams,50,67,79,7,11.60
bricolage-diy,Lowes,wallmart,49,97,246,153,5.13
bricolage-diy,Lowes,cos,47,89,250,69,5.73
bricolage-diy,Lowes,harbor freight,46,,248,4,13.70
bricolage-diy,Lowes,walmart app,45,,243,109,5.01
bricolage-diy,Lowes,touch,45,77,247,72,5.44
bricolage-diy,Lowes,com,45,98,248,178,4.58
bricolage-diy,Lowes,es,45,100,247,100,5.09
bricolage-diy,Lowes,an,45,100,247,77,5.36
bricolage-diy,Lowes,ماك,45,,249,138,4.80
bricolage-diy,Lowes,home design 3d,43,78,248,243,4.16
bricolage-diy,Lowes,home credit,43,47,244,98,4.89
bricolage-diy,Lowes,tapp,43,100,244,232,4.19
bricolage-diy,Lowes,hyperjar,43,72,247,215,4.24
bricolage-diy,Lowes,parfumo,43,42,127,12,8.23
bricolage-diy,Lowes,my builder,42,77,249,182,4.26
bricolage-diy,Lowes,ping id app,41,77,250,66,5.04
bricolage-diy,Lowes,penn station,41,79,250,233,3.99
bricolage-diy,Lowes,homegoods,40,79,249,17,6.87
bricolage-diy,Lowes,homebyme,40,70,250,28,6.00
bricolage-diy,Lowes,carecredit mobile,40,64,250,171,4.10
bricolage-diy,Lowes,ルーム,39,,250,114,4.31
bricolage-diy,Lowes,cunda,39,94,248,227,3.81
bricolage-diy,Lowes,c a,39,100,248,161,4.04
bricolage-diy,Lowes,홈,39,58,247,66,4.80
bricolage-diy,Lowes,my synchrony app,39,63,250,126,4.23
bricolage-diy,Lowes,home access center,38,,250,13,7.08
bricolage-diy,Lowes,grainger,38,69,24,6,9.39
bricolage-diy,Lowes,wal,37,100,249,79,4.39
bricolage-diy,Lowes,floor and decor,37,77,249,3,12.90
bricolage-diy,Lowes,aw,35,88,250,95,4.00
bricolage-diy,Lowes,kin,34,96,244,88,3.95
bricolage-diy,Lowes,depo,34,93,246,116,3.74
bricolage-diy,Lowes,hard,33,68,249,175,3.37
bricolage-diy,Lowes,free target app,32,93,245,203,3.19
bricolage-diy,Lowes,my we,30,,249,81,3.54
bricolage-diy,Lowes,lobby,30,85,246,132,3.22
bricolage-diy,Lowes,jiffy,28,51,72,58,3.54
bricolage-diy,Lowes,free walmart app,28,98,244,100,3.17
bricolage-diy,Lowes,frer,28,96,239,207,2.78
bricolage-diy,Lowes,aces,27,82,245,51,3.51
bricolage-diy,Lowes,labi,27,70,245,59,3.40
bricolage-diy,Lowes,loews hotel,27,,249,231,2.63
bricolage-diy,Lowes,stud finder wall scan free,27,,249,70,3.28
bricolage-diy,Lowes,comer,26,92,242,239,2.52
bricolage-diy,Lowes,home depot credit card,26,70,246,5,6.96
bricolage-diy,Lowes,walmart seller center,26,83,247,44,3.50
bricolage-diy,Lowes,harbor freight tools,25,75,249,3,8.71
bricolage-diy,Lowes,cosi,25,80,249,71,3.03
bricolage-diy,Lowes,walmart card,24,84,247,246,2.32
bricolage-diy,Lowes,ihome clean,22,48,249,139,2.34
bricolage-diy,Lowes,wall stud finder free,21,40,249,109,2.34
bricolage-diy,Lowes,select home warranty,21,,249,5,5.62
bricolage-diy,Lowes,lower,19,75,245,2,8.72
bricolage-diy,Lowes,costway,19,81,250,23,3.00
bricolage-diy,Lowes,beste spiele,18,96,250,191,1.81
bricolage-diy,Lowes,e auto,17,66,248,181,1.73
bricolage-diy,Lowes,home centre,17,,246,34,2.43
bricolage-diy,Lowes,food warehouse,17,84,249,78,2.02
bricolage-diy,Lowes,my pay,15,,248,162,1.55
bricolage-diy,Lowes,choose app,14,97,242,236,1.36
bricolage-diy,Lowes,walmart me,14,80,243,112,1.55
bricolage-diy,Lowes,bild app,13,92,246,203,1.29
bricolage-diy,Lowes,aids,13,89,247,126,1.41
bricolage-diy,Lowes,our house,13,80,250,34,1.86
bricolage-diy,Lowes,more app,12,95,242,236,1.17
bricolage-diy,Lowes,haus design,11,60,248,137,1.17
bricolage-diy,Lowes,best but,11,97,247,20,1.80
bricolage-diy,Lowes,upad,10,85,248,61,1.25
bricolage-diy,Lowes,appl,9,95,247,137,0.96
bricolage-diy,Lowes,cosco,9,98,247,42,1.22
bricolage-diy,Lowes,home decor,9,75,248,171,0.92
bricolage-diy,Lowes,fair,9,91,249,109,1.00
bricolage-diy,Lowes,anna,9,87,248,26,1.38
bricolage-diy,Lowes,myway,9,90,250,191,0.91
bricolage-diy,Lowes,come,9,91,246,149,0.95
bricolage-diy,Lowes,all app,9,97,243,232,0.88
bricolage-diy,Lowes,jon,9,89,243,67,1.10
bricolage-diy,Lowes,diddy,9,98,247,172,0.92
bricolage-diy,Lowes,w builds,9,91,102,75,1.08
